neighbourhood,year,month,count
Kitsilano,2011,3,133
Kitsilano,2011,4,70
Kitsilano,2011,5,104
Kitsilano,2011,6,111
Kitsilano,2011,7,139
Kitsilano,2011,8,126
Kitsilano,2011,9,136
Kitsilano,2011,10,125
Kitsilano,2011,11,93
Kitsilano,2011,12,107
Kitsilano,2012,1,104
Kitsilano,2012,2,78
Kitsilano,2012,3,76
Kitsilano,2012,4,100
Kitsilano,2012,5,120
Kitsilano,2012,6,110
Kitsilano,2012,7,146
Kitsilano,2012,8,167
Kitsilano,2012,9,147
Kitsilano,2012,10,175
Kitsilano,2012,11,106
Kitsilano,2012,12,98
Kitsilano,2013,1,111
Kitsilano,2013,2,71
Kitsilano,2013,3,155
Kitsilano,2013,4,135
Kitsilano,2013,5,128
Kitsilano,2013,6,103
Kitsilano,2013,7,109
Kitsilano,2013,8,108
Kitsilano,2013,9,118
Kitsilano,2013,10,114
Kitsilano,2013,11,116
Kitsilano,2013,12,103
Kitsilano,2014,1,112
Kitsilano,2014,2,84
Kitsilano,2014,3,94
Kitsilano,2014,4,113
Kitsilano,2014,5,118
Kitsilano,2014,6,119
Kitsilano,2014,7,100
Kitsilano,2014,8,113
Kitsilano,2014,9,154
Kitsilano,2014,10,120
Kitsilano,2014,11,119
Kitsilano,2014,12,111
Kitsilano,2015,1,133
Kitsilano,2015,2,110
Kitsilano,2015,3,102
Kitsilano,2015,4,131
Kitsilano,2015,5,130
Kitsilano,2015,6,127
Kitsilano,2015,7,150
Kitsilano,2015,8,147
Kitsilano,2015,9,135
Kitsilano,2015,10,139
Kitsilano,2015,11,161
Kitsilano,2015,12,168
Kitsilano,2016,1,176
Kitsilano,2016,2,109
Kitsilano,2016,3,132
Kitsilano,2016,4,136
Kitsilano,2016,5,154
Kitsilano,2016,6,193
Kitsilano,2016,7,184
Kitsilano,2016,8,188
Kitsilano,2016,9,147
Kitsilano,2016,10,122
Kitsilano,2016,11,121
Kitsilano,2016,12,98
Kitsilano,2017,1,96
Kitsilano,2017,2,115
Kitsilano,2017,3,123
Kitsilano,2017,4,112
Kitsilano,2017,5,153
Kitsilano,2017,6,139
Kitsilano,2017,7,201
Kitsilano,2017,8,117
Kitsilano,2017,9,106
Kitsilano,2017,10,116
Kitsilano,2017,11,119
Kitsilano,2017,12,155
Kitsilano,2018,1,148
Kitsilano,2018,2,116
Kitsilano,2018,3,122
Kitsilano,2018,4,198
Kitsilano,2018,5,155
Kitsilano,2018,6,189
Kitsilano,2018,7,153
Kitsilano,2018,8,176
Kitsilano,2018,9,169
Kitsilano,2018,10,160
Kitsilano,2018,11,110
Kitsilano,2018,12,106
Kitsilano,2019,1,125
Kitsilano,2019,2,106
Kitsilano,2019,3,133
Kitsilano,2019,4,124
Kitsilano,2019,5,130
Kitsilano,2019,6,121
Kitsilano,2019,7,125
Kitsilano,2019,8,145
Kitsilano,2019,9,155
Kitsilano,2019,10,188
Kitsilano,2019,11,74
Marpole,2003,1,111
Marpole,2003,2,112
Marpole,2003,3,87
Marpole,2003,4,111
Marpole,2003,5,97
Marpole,2003,6,129
Marpole,2003,7,88
Marpole,2003,8,86
Marpole,2003,9,109
Marpole,2003,10,103
Marpole,2003,11,86
Marpole,2003,12,114
Marpole,2004,1,96
Marpole,2004,2,93
Marpole,2004,3,119
Marpole,2004,4,87
Marpole,2004,5,110
Marpole,2004,6,115
Marpole,2004,7,119
Marpole,2004,8,101
Marpole,2004,9,118
Marpole,2004,10,136
Marpole,2004,11,131
Marpole,2004,12,142
Marpole,2005,1,134
Marpole,2005,2,175
Marpole,2005,3,132
Marpole,2005,4,137
Marpole,2005,5,94
Marpole,2005,6,102
Marpole,2005,7,93
Marpole,2005,8,115
Marpole,2005,9,93
Marpole,2005,10,119
Marpole,2005,11,91
Marpole,2005,12,109
Marpole,2006,1,92
Marpole,2006,2,98
Marpole,2006,3,90
Marpole,2006,4,74
Marpole,2006,5,114
Marpole,2006,6,87
Marpole,2006,7,89
Marpole,2006,8,54
Marpole,2006,9,82
Marpole,2006,10,80
Marpole,2006,11,70
Marpole,2006,12,78
Marpole,2007,1,93
Marpole,2007,2,55
Marpole,2007,3,62
Marpole,2007,4,74
Marpole,2007,5,72
Marpole,2007,6,75
Marpole,2007,7,98
Marpole,2007,8,117
Marpole,2007,9,97
Marpole,2007,10,84
Marpole,2007,11,71
Marpole,2007,12,69
Marpole,2008,1,74
Marpole,2008,2,66
Marpole,2008,3,72
Marpole,2008,4,66
Marpole,2008,5,79
Marpole,2008,6,85
Marpole,2008,7,62
Marpole,2008,8,53
Marpole,2008,9,73
Marpole,2008,10,73
Marpole,2008,11,57
Marpole,2008,12,68
Marpole,2009,1,90
Marpole,2009,2,60
Marpole,2009,3,49
Marpole,2009,4,49
Marpole,2009,5,69
Marpole,2009,6,96
Marpole,2009,7,74
Marpole,2009,8,63
Marpole,2009,9,52
Marpole,2009,10,35
Marpole,2009,11,58
Marpole,2009,12,67
Marpole,2010,1,63
Marpole,2010,2,73
Marpole,2010,3,44
Marpole,2010,4,61
Marpole,2010,5,55
Marpole,2010,6,70
Marpole,2010,7,47
Marpole,2010,8,37
Marpole,2010,9,86
Marpole,2010,10,57
Marpole,2010,11,60
Marpole,2010,12,49
Marpole,2011,1,51
Marpole,2011,2,47
Marpole,2011,3,54
Marpole,2011,4,50
Marpole,2011,5,47
Marpole,2011,6,58
Marpole,2011,7,42
Marpole,2011,8,39
Marpole,2011,9,68
Marpole,2011,10,47
Marpole,2011,11,67
Marpole,2011,12,47
Marpole,2012,1,51
Marpole,2012,2,40
Marpole,2012,3,77
Marpole,2012,4,49
Marpole,2012,5,46
Marpole,2012,6,47
Marpole,2012,7,54
Marpole,2012,8,64
Marpole,2012,9,56
Marpole,2012,10,58
Marpole,2012,11,80
Marpole,2012,12,81
Marpole,2013,1,51
Marpole,2013,2,62
Marpole,2013,3,49
Marpole,2013,4,44
Marpole,2013,5,51
Marpole,2013,6,52
Marpole,2013,7,56
Marpole,2013,8,34
Marpole,2013,9,70
Marpole,2013,10,55
Marpole,2013,11,76
Marpole,2013,12,65
Marpole,2014,1,53
Marpole,2014,2,53
Marpole,2014,3,50
Marpole,2014,4,62
Marpole,2014,5,54
Marpole,2014,6,51
Marpole,2014,7,81
Marpole,2014,8,83
Marpole,2014,9,56
Marpole,2014,10,100
Marpole,2014,11,80
Marpole,2014,12,84
Marpole,2015,1,58
Marpole,2015,2,66
Marpole,2015,3,69
Marpole,2015,4,56
Marpole,2015,5,73
Marpole,2015,6,59
Marpole,2015,7,74
Marpole,2015,8,62
Marpole,2015,9,60
Marpole,2015,10,80
Marpole,2015,11,61
Marpole,2015,12,74
Marpole,2016,1,69
Marpole,2016,2,81
Marpole,2016,3,66
Marpole,2016,4,61
Marpole,2016,5,53
Marpole,2016,6,64
Marpole,2016,7,78
Marpole,2016,8,74
Marpole,2016,9,80
Marpole,2016,10,71
Marpole,2016,11,71
Marpole,2016,12,73
Marpole,2017,1,64
Marpole,2017,2,44
Marpole,2017,3,89
Marpole,2017,4,56
Marpole,2017,5,75
Marpole,2017,6,58
Marpole,2017,7,58
Marpole,2017,8,77
Marpole,2017,9,71
Marpole,2017,10,74
Marpole,2017,11,94
Marpole,2017,12,92
Marpole,2018,1,97
Marpole,2018,2,57
Marpole,2018,3,57
Marpole,2018,4,71
Marpole,2018,5,62
Marpole,2018,6,51
Marpole,2018,7,52
Marpole,2018,8,90
Marpole,2018,9,64
Marpole,2018,10,69
Marpole,2018,11,69
Marpole,2018,12,89
Marpole,2019,1,70
Marpole,2019,2,84
Marpole,2019,3,69
Marpole,2019,4,70
Marpole,2019,5,73
Marpole,2019,6,61
Marpole,2019,7,71
Marpole,2019,8,97
Marpole,2019,9,70
Marpole,2019,10,82
Marpole,2019,11,24
Mount Pleasant,2003,1,164
Mount Pleasant,2003,2,193
Mount Pleasant,2003,3,178
Mount Pleasant,2003,4,161
Mount Pleasant,2003,5,181
Mount Pleasant,2003,6,205
Mount Pleasant,2003,7,216
Mount Pleasant,2003,8,233
Mount Pleasant,2003,9,223
Mount Pleasant,2003,10,236
Mount Pleasant,2003,11,193
Mount Pleasant,2003,12,220
Mount Pleasant,2004,1,200
Mount Pleasant,2004,2,203
Mount Pleasant,2004,3,232
Mount Pleasant,2004,4,240
Mount Pleasant,2004,5,207
Mount Pleasant,2004,6,187
Mount Pleasant,2004,7,243
Mount Pleasant,2004,8,220
Mount Pleasant,2004,9,219
Mount Pleasant,2004,10,247
Mount Pleasant,2004,11,208
Mount Pleasant,2004,12,277
Mount Pleasant,2005,1,276
Mount Pleasant,2005,2,155
Mount Pleasant,2005,3,196
Mount Pleasant,2005,4,205
Mount Pleasant,2005,5,209
Mount Pleasant,2005,6,226
Mount Pleasant,2005,7,212
Mount Pleasant,2005,8,231
Mount Pleasant,2005,9,207
Mount Pleasant,2005,10,232
Mount Pleasant,2005,11,150
Mount Pleasant,2005,12,186
Mount Pleasant,2006,1,207
Mount Pleasant,2006,2,154
Mount Pleasant,2006,3,215
Mount Pleasant,2006,4,150
Mount Pleasant,2006,5,159
Mount Pleasant,2006,6,171
Mount Pleasant,2006,7,172
Mount Pleasant,2006,8,200
Mount Pleasant,2006,9,202
Mount Pleasant,2006,10,211
Mount Pleasant,2006,11,126
Mount Pleasant,2006,12,177
Mount Pleasant,2007,1,167
Mount Pleasant,2007,2,115
Mount Pleasant,2007,3,137
Mount Pleasant,2007,4,136
Mount Pleasant,2007,5,164
Mount Pleasant,2007,6,217
Mount Pleasant,2007,7,186
Mount Pleasant,2007,8,232
Mount Pleasant,2007,9,134
Mount Pleasant,2007,10,178
Mount Pleasant,2007,11,138
Mount Pleasant,2007,12,128
Mount Pleasant,2008,1,179
Mount Pleasant,2008,2,139
Mount Pleasant,2008,3,183
Mount Pleasant,2008,4,176
Mount Pleasant,2008,5,123
Mount Pleasant,2008,6,148
Mount Pleasant,2008,7,174
Mount Pleasant,2008,8,171
Mount Pleasant,2008,9,225
Mount Pleasant,2008,10,194
Mount Pleasant,2008,11,177
Mount Pleasant,2008,12,132
Mount Pleasant,2009,1,143
Mount Pleasant,2009,2,136
Mount Pleasant,2009,3,144
Mount Pleasant,2009,4,151
Mount Pleasant,2009,5,160
Mount Pleasant,2009,6,156
Mount Pleasant,2009,7,166
Mount Pleasant,2009,8,125
Mount Pleasant,2009,9,138
Mount Pleasant,2009,10,129
Mount Pleasant,2009,11,133
Mount Pleasant,2009,12,107
Mount Pleasant,2010,1,118
Mount Pleasant,2010,2,106
Mount Pleasant,2010,3,120
Mount Pleasant,2010,4,127
Mount Pleasant,2010,5,111
Mount Pleasant,2010,6,144
Mount Pleasant,2010,7,142
Mount Pleasant,2010,8,144
Mount Pleasant,2010,9,155
Mount Pleasant,2010,10,138
Mount Pleasant,2010,11,138
Mount Pleasant,2010,12,125
Mount Pleasant,2011,1,155
Mount Pleasant,2011,2,148
Mount Pleasant,2011,3,125
Mount Pleasant,2011,4,131
Mount Pleasant,2011,5,138
Mount Pleasant,2011,6,139
Mount Pleasant,2011,7,166
Mount Pleasant,2011,8,164
Mount Pleasant,2011,9,148
Mount Pleasant,2011,10,127
Mount Pleasant,2011,11,147
Mount Pleasant,2011,12,137
Mount Pleasant,2012,1,127
